Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
5IaHrVsrferBYDm0bDyABy,"5LHRHt1k9lMyONurDHEdrp,4DdkRBBYG6Yk9Ka8tdJ9BW","Taste (feat. Offset)","Taste (feat. Offset)","Tyga,Offset",2018-05-16,232959,72,spotify:user:113227433,2018-05-22T12:46:13Z,"hip hop,pop rap,rap,trap,atl hip hop",0.884,0.559,0,-7.442,1,0.12,0.0236,0,0.101,0.342,97.994,4
32lItqlMi4LBhb4k0BaSaC,"246dkjvS1zLTtiykXe5h60","Candy Paint","beerbongs & bentleys","Post Malone",2018-04-27,227533,78,spotify:user:113227433,2018-05-22T14:38:13Z,"dfw rap,melodic rap,pop,rap",0.664,0.667,4,-5.941,1,0.154,0.64,0.00000122,0.0753,0.381,180.064,4
1cTZMwcBJT0Ka3UJPXOeeN,"3TVXtAsR1Inumwj472S9r4","Nice For What","Nice For What","Drake",2018-04-06,210925,1,spotify:user:113227433,2018-05-23T14:05:35Z,"canadian hip hop,canadian pop,hip hop,pop rap,rap",0.567,0.913,8,-6.471,1,0.0736,0.0934,0.000124,0.114,0.792,93.35,4
5zihiipHJtBGviR6NyvTfV,"13IYuoxNn0kxovGSOc5HG1","Shining (Alegria) - Decay Electro Edit","Shining (Alegria)","Chris Decay",2007-11-09,207813,0,spotify:user:113227433,2018-05-23T19:32:18Z,"",0.633,0.772,7,-7.438,0,0.0326,0.00327,0.147,0.182,0.35,128.003,4
2suOBV6quQfCYnPoMNQqKw,"1Qp56T7n950O3EGMsSl81D","See The Light","Prequelle","Ghost",2018-06-01,245160,39,spotify:user:113227433,2018-06-03T22:00:39Z,"hard rock,metal",0.41,0.818,8,-7.418,1,0.0547,0.00129,0.00569,0.0792,0.222,178.362,4
066Iy3x3et7vUUlMIHxoD4,"7urnl0uH1w3NCoErxw7AUK","Tell Me Why (Vocal Club Mix)","Tell Me Why","Supermode",2006-07-17,344834,0,spotify:user:113227433,2018-06-07T19:57:08Z,"",0.689,0.578,11,-9.279,0,0.044,0.00165,0.0476,0.0447,0.564,129.019,4
0Im9yPnEwvPkP0XKK10gAp,"1Qp56T7n950O3EGMsSl81D","Miasma","Prequelle","Ghost",2018-06-01,317800,36,spotify:user:113227433,2018-06-09T15:15:56Z,"hard rock,metal",0.43,0.858,5,-6.73,1,0.0468,0.0000197,0.777,0.093,0.144,147.981,4
3rk9eJ4gckzQCe2vG2gkMW,"7miXLG9boDOGHJaEelSL7T,6fEZjgt9MHR4Hp3MiBRZHX,5BGIoAtF2cwgcydpnUyFkF","Fly","Harmony","Andromedik,Itro,Polygon",2018-06-11,262269,27,spotify:user:113227433,2018-06-11T18:35:32Z,"speedrun,gaming edm,dutch dnb",0.543,0.931,3,-4.39,0,0.15,0.00358,0.00131,0.0617,0.186,174.044,4
56MrfuBtfyJwbSWDROJOcf,"4NHQUGzhtTLFvgF5SZesLK","bitches","BLUE LIPS (lady wood phase II)","Tove Lo",2017-11-17,137219,0,spotify:user:113227433,2018-06-12T09:04:04Z,"dance pop,metropopolis,pop,swedish electropop,swedish pop,swedish synthpop",0.48,0.843,1,-5.205,1,0.154,0.0812,0.0000025,0.0537,0.808,165.83,4
6mAz8D1TmlTuef90dbNIiZ,"1pPmIToKXyGdsCF6LmqLmI","Plug Walk","The World Is Yours","Rich The Kid",2018-03-30,175229,0,spotify:user:113227433,2018-06-13T18:59:44Z,"atl hip hop,melodic rap,plugg,rap,trap",0.876,0.519,11,-6.531,1,0.143,0.202,0,0.108,0.158,94.981,4
7Kq16WtEJzdRSNQgdXsn7Y,"5Q81rlcTFh3k6DQJXPdsot,13ubrt8QOOCPljQ2FL1Kca","Love$ick (feat. A$AP Rocky)","Mura Masa","Mura Masa,A$AP Rocky",2017-07-14,192160,0,spotify:user:113227433,2018-06-16T00:43:39Z,"channel islands indie,escape room,hyperpop,indie soul,vapor soul,east coast hip hop,hip hop,rap,trap",0.672,0.764,3,-5.109,0,0.142,0.141,0.00358,0.185,0.763,88.867,4
6cgN2vyuaNpep38VQ0TIN5,"1Qp56T7n950O3EGMsSl81D","Cirice","Meliora","Ghost",2015-08-21,362098,49,spotify:user:113227433,2018-06-16T18:17:04Z,"hard rock,metal",0.429,0.8,7,-5.607,0,0.033,0.00305,0.000013,0.179,0.269,179.788,4
4d0vDZBKQFL4sVB47XbAnL,"5he5w2lnU9x7JFhnwcekXX,2YZyLoL8N0Wb9xBt1NhZWg","HUMBLE. - SKRILLEX REMIX","HUMBLE. (SKRILLEX REMIX)","Skrillex,Kendrick Lamar",2017-09-29,156800,1,spotify:user:113227433,2018-06-16T21:12:57Z,"brostep,complextro,edm,electro,pop dance,conscious hip hop,hip hop,rap,west coast rap",0.902,0.934,11,-2.345,1,0.272,0.00781,0.0000823,0.194,0.867,150.029,4
5EwP9NvAJHsWVqVguSx5IM,"11BUDylkl50Y6dsbZMZiCG","Igen & Igen &","Interkom Kom Ind","Nephew",2006-01-01,275213,48,spotify:user:113227433,2018-06-19T11:31:34Z,"danish pop,danish rock",0.561,0.886,1,-3.593,1,0.0299,0.00194,0.0000395,0.206,0.223,130.48,4
5bg7TRDMrSIQvixyypX494,"11BUDylkl50Y6dsbZMZiCG,2QoSPr8Jx3mLTCqgfpAwKb","Gå Med Dig","Hjertestarter - Bonus edition","Nephew,Marie Key",2013-01-01,246093,46,spotify:user:113227433,2018-06-19T11:33:55Z,"danish pop,danish rock,danish singer-songwriter",0.73,0.573,6,-8.386,0,0.0283,0.226,0.0000279,0.109,0.593,110.019,4
4wvj3LqF8EqGxoNc1FIbHr,"4CTKqs11Zgsv8EZTVzx764,0t3QQl52F463sxGXb1ckhB","Rocket Girl (Feat. Betty Who)","Rocket Girl (Feat. Betty Who)","Lemaitre,Betty Who",2018-05-11,238840,43,spotify:user:113227433,2018-06-20T12:31:03Z,"norwegian pop,australian dance,dance pop,electropop,metropopolis",0.614,0.864,5,-4.195,0,0.0401,0.0131,0.000953,0.185,0.335,104.966,4
6y67LQI1ClG9nJlvpEuqUt,"5w39eY1aNDybnDGTNgVt3r,04Tq9kLCxG1auw8xfUD4Mp","Find Our Way","Find Our Way","Midnight Kids,klei",2018-06-26,206608,0,spotify:user:113227433,2018-06-27T13:27:53Z,"pop edm",0.535,0.615,11,-5.445,1,0.0296,0.276,0,0.0966,0.377,115.048,4
6T16iZFCmSTtezkNfNTEEE,"7sDLN28ynKxM2rnc4TPfmI","Broken Picture Frames","Rising Up","MINDSLIP",2010-04-26,190014,37,spotify:user:113227433,2018-06-27T22:45:56Z,"gymcore,hard alternative",0.27,0.932,1,-2.594,1,0.09,0.00502,0,0.343,0.53,133.573,4
2CHzlkLD9SQISQzCiSM6f3,"7c7ZeiPKWHf2E1rsf1P4VF","Det Smukkeste","Det Smukkeste","Medina",2017-06-08,224661,0,spotify:user:113227433,2018-06-29T14:39:20Z,"danish pop",0.803,0.579,0,-7.045,1,0.0509,0.0546,0.00279,0.0885,0.432,104.97,4
1zGzImwUSN51CnGG2AbCGL,"3RAhsZklmP61em9lYAgCLc","Wait (Maroon 5 Cover)","Wait (Maroon 5 Cover)","Don Vedda",2018-06-28,192789,10,spotify:user:113227433,2018-06-29T16:46:21Z,"post-screamo",0.759,0.462,8,-11.522,1,0.1,0.579,0,0.077,0.703,126.008,4
3nKej83SRIMYwtlpEaMOLV,"5vkIUHgmiNIPn4Beoh2QPc","Fight Like the Devil","Fight Like the Devil","Onlap",2018-07-01,254169,38,spotify:user:113227433,2018-07-05T14:36:13Z,"gymcore",0.44,0.976,5,-2.695,0,0.112,0.000445,0,0.116,0.181,104.993,4
2sWiygeCvOSSMjS0pwR80M,"2XnBwblw31dfGnspMIwgWz,4b8dLpJgJpNQYzu4AtXLt3","Dancing Alone","Dancing Alone","Axwell /\ Ingrosso,RØMANS",2018-06-29,253770,0,spotify:user:113227433,2018-07-08T22:34:22Z,"edm,pop dance,uk pop",0.699,0.94,8,-5.969,0,0.208,0.0853,0,0.336,0.652,122.079,3
2vHsTp4wyFIGXlaOaHSD1l,"6STjC3QJTieuM5WHHtkGuh","Biscuit","Biscuit","Raven & Kreyn",2018-07-06,155624,0,spotify:user:113227433,2018-07-08T22:34:44Z,"big room,gaming edm,pop edm",0.732,0.803,11,-4.495,1,0.166,0.0218,0.326,0.368,0.853,128.027,4
517IXMUAIX3VMpwqpbLQ7O,"2uCrvTUHRA9kuW4IA67oDn","Horizon (ft. Notelle)","Home / Horizon","Telomic",2018-07-02,269270,28,spotify:user:113227433,2018-07-13T00:44:22Z,"liquid funk,uk dnb",0.562,0.796,1,-4.866,0,0.0481,0.00355,0.121,0.111,0.0817,173.995,4
6W8r7ensMcwOAQv8dTlLv4,"3L7JnVovGbYSUmRyqhXMYO,2ZKzqJz3pPfWKVRgz9b39j","Uncover You","Uncover You","Fairlane,Ilsey",2018-07-05,233924,0,spotify:user:113227433,2018-07-20T17:24:06Z,"melodic dubstep,pop edm",0.53,0.788,0,-4.809,0,0.044,0.124,0,0.111,0.363,158.049,4
6Feh8q8vWGfJhc9xPKUIP2,"22lnnGKlaDxk8sfzCNRJuA,7kXDaUD3imvM6el5qK6tAu","Falling","Falling","Diviners,Harley Bird",2018-07-17,200059,0,spotify:user:113227433,2018-07-20T17:30:03Z,"gaming edm,la pop",0.58,0.629,2,-6.513,1,0.0444,0.506,0.0000184,0.104,0.0668,126.254,4
2BOUrjXoRIo2YHVAyZyXVX,"3vbKDsSS70ZX9D2OcvbZmS","Colors","Colors","Beck",2017-10-13,261741,50,spotify:user:113227433,2018-07-24T13:16:15Z,"alternative rock,anti-folk,permanent wave,rock",0.656,0.871,11,-4.548,1,0.071,0.00106,0.0233,0.0828,0.683,119.997,4
0dLYC9eoxYLDfTQ4PKRThw,"7fjnyNib5eL31FZK0z76ek","Tangerine Dreams","Only Rocks Live Forever","The Zealots",2018-06-01,139885,22,spotify:user:113227433,2018-07-25T20:22:59Z,"post-screamo",0.346,0.944,2,-4.896,1,0.173,0.00118,0,0.393,0.302,196.083,4
1ZQnV7ePl8yXoLjPfhWE5L,"1yqxFtPHKcGcv6SXZNdyT9,4EPJlUEBy49EX1wuFOvtjK","Piece of Me","Piece of Me","MK,Becky Hill",2016-04-08,188706,62,spotify:user:113227433,2018-08-13T12:31:42Z,"house,pop dance,pop house,uk dance,uk pop",0.68,0.913,5,-2.343,0,0.0844,0.00565,0,0.288,0.669,121.961,4
483XiZ5o13Cc1zoWV7jGml,"5nki7yRhxgM509M5ADlN1p,4EPJlUEBy49EX1wuFOvtjK","Gecko (Overdrive) - Radio Edit","Gecko (Overdrive) [Radio Edit]","Oliver Heldens,Becky Hill",2014-06-03,165440,68,spotify:user:113227433,2018-08-13T12:40:45Z,"dutch house,edm,electro house,future house,house,pop dance,progressive electro house,progressive house,pop house,uk dance,uk pop",0.609,0.885,0,-5.469,1,0.0642,0.00521,0.0000115,0.336,0.76,124.959,4
5PVPkjFKLElXpshtXtXIFc,"27sFGRuYenqMpxjDPhrbjr,0HA5xUfOC7tVwJVzwvFUg3","Gillette","Gillette","199X,DrDisrespect",2017-08-29,120000,52,spotify:user:113227433,2018-08-13T21:23:03Z,"",0.604,0.937,7,-4.022,1,0.0817,0.00622,0.000365,0.325,0.24,120.082,4
2RHZdRV29EsmqNQCJeMdS1,"0QF3SelvOph6yRhKH8jRxU","I'd Rather See Your Star Explode","Beautiful Death","SLAVES",2018-02-16,224466,0,spotify:user:113227433,2018-08-14T20:45:53Z,"",0.414,0.92,3,-3.823,0,0.121,0.00174,0.00000979,0.12,0.326,88.978,4
3gBPhTsYDm9xtuOt4iFjMW,"0QF3SelvOph6yRhKH8jRxU","Patience is the Virtue","Beautiful Death","SLAVES",2018-02-16,213960,0,spotify:user:113227433,2018-08-14T20:45:53Z,"",0.548,0.898,6,-4.874,0,0.073,0.000249,0.0000157,0.113,0.412,116.505,4
1t7AQQNFGocbncqgffetTr,"0QF3SelvOph6yRhKH8jRxU","True Colors","Beautiful Death","SLAVES",2018-02-16,210266,0,spotify:user:113227433,2018-08-14T20:45:53Z,"",0.387,0.804,0,-3.773,0,0.0554,0.00642,0.00000236,0.111,0.157,146.165,4
1by2v1FyB31BU9YLh3vnMP,"0QF3SelvOph6yRhKH8jRxU","Let This Haunt You","Beautiful Death","SLAVES",2018-02-16,225493,0,spotify:user:113227433,2018-08-14T20:45:53Z,"",0.217,0.924,7,-5.14,1,0.264,0.000884,0.0000012,0.33,0.431,93.024,4
2HJ53qrN49270hDNZTgOce,"0QF3SelvOph6yRhKH8jRxU","Petty Trappin","Beautiful Death","SLAVES",2018-02-16,237146,0,spotify:user:113227433,2018-08-14T20:45:53Z,"",0.276,0.919,0,-3.901,1,0.136,0.000163,0,0.108,0.366,174.205,4
52u5tefghLYNcjjjoSN40w,"0QF3SelvOph6yRhKH8jRxU","I Know a Lot of Artists","Beautiful Death","SLAVES",2018-02-16,215866,0,spotify:user:113227433,2018-08-14T20:45:53Z,"",0.457,0.91,11,-3.862,0,0.0978,0.000201,0.0000616,0.185,0.432,96.461,4
0ve17ctbEMTVYbto4rZqU6,"0QF3SelvOph6yRhKH8jRxU","Deadly Conversations","Beautiful Death","SLAVES",2018-02-16,226813,0,spotify:user:113227433,2018-08-14T20:45:53Z,"",0.329,0.939,5,-4.561,1,0.289,0.0816,0,0.128,0.268,131.761,4
5KRaX7k4fLF9ENCdyn1rgO,"0QF3SelvOph6yRhKH8jRxU","Back to the Roots","Beautiful Death","SLAVES",2018-02-16,236520,0,spotify:user:113227433,2018-08-14T20:45:53Z,"",0.442,0.943,11,-3.921,0,0.179,0.000496,0.0000432,0.098,0.259,106.055,4
1BHGmlK4mnvYKG1ImljzVa,"0QF3SelvOph6yRhKH8jRxU","Warning From My Demons","Beautiful Death","SLAVES",2018-02-16,215373,0,spotify:user:113227433,2018-08-14T20:45:53Z,"",0.466,0.875,0,-4.985,0,0.0849,0.00296,0.00146,0.12,0.294,120.069,4
6O6q4pkNBNgsuthObfnQXo,"0QF3SelvOph6yRhKH8jRxU","The Pact","Beautiful Death","SLAVES",2018-02-16,252293,0,spotify:user:113227433,2018-08-14T20:45:53Z,"",0.313,0.601,2,-6.053,0,0.0444,0.148,0.0000126,0.0981,0.36,169.113,4
2wQ411UQL2MRsdAgPRUstT,"0daugAjUgbJSqdlyYNwIbT","Walk Thru Fire","Walk Thru Fire","Vicetone",2018-08-03,194482,68,spotify:user:113227433,2018-08-15T23:22:32Z,"edm,electro house,pop dance,progressive electro house",0.639,0.664,5,-4.926,1,0.0357,0.329,0.00000153,0.382,0.351,116.028,4
4QVS8YCpK71R4FsxSMCjhP,"2ZRQcIgzPCVaT9XKhXZIzh,67MNhiAICFY6Pwc2YxCO0K","Tie Me Down (with Elley Duhé)","Tie Me Down (with Elley Duhé)","Gryffin,Elley Duhé",2018-08-03,218295,64,spotify:user:113227433,2018-08-15T23:22:45Z,"edm,pop dance,alt z",0.548,0.839,6,-2.371,1,0.0644,0.135,0,0.102,0.314,98.932,4
6ztBfv6uZE89zbvyXtGj3k,"3en2q1QbUrH88T3aaoR0wz,7mSSf8GCP3Lfu2QzyetVhR","Forsaken (feat. Garret Rapp)","Faces","Legacy at Heart,Garret Rapp",2017-07-28,196200,0,spotify:user:113227433,2018-08-15T23:23:06Z,"",0.522,0.956,5,-6.45,0,0.0639,0.000428,0.0000395,0.112,0.531,100.03,4
2Md74jxqPJYx7UX8C6okNS,"7yNRNJLaYfFD1EINyJiYap","Cover It Up","Cover It Up","Kasger",2018-08-08,184310,29,spotify:user:113227433,2018-08-15T23:27:35Z,"danish electronic,gaming edm",0.529,0.958,6,-3.08,1,0.382,0.0526,0.0126,0.12,0.408,173.832,4
3ZuLTogqYwaL7DLqAP43t3,"2wUjUUtkb5lvLKcGKsKqsR,1NyxTiCivDmzgFWYD1V01m","Growing Pains - Justin Caruso Remix","Growing Pains (Remixes)","Alessia Cara,Justin Caruso",2018-08-03,181000,18,spotify:user:113227433,2018-08-16T15:48:38Z,"canadian contemporary r&b,canadian pop,pop,pop edm",0.72,0.823,1,-5.68,0,0.212,0.0466,0.0000173,0.0893,0.816,119.918,4
0ut9Iz8MLnDbPRJWCFpG3O,"42oVUGqLRCwre6FWb3avBZ","Know The Way","Breathe In","High Maintenance",2018-08-17,266064,0,spotify:user:113227433,2018-08-21T13:44:46Z,"dancefloor dnb",0.44,0.901,10,-5.353,0,0.0356,0.0000522,0.54,0.134,0.194,175.074,4
59OZiGqFfWmry6o9pTx8i8,"2BQWHuvxG4kMYnfghdaCIy","Bruises","Bruises (Destinations)","Fox Stevenson",2018-08-15,220732,0,spotify:user:113227433,2018-08-22T12:47:47Z,"complextro,dancefloor dnb,electro house",0.45,0.856,11,-3.081,1,0.0734,0.000385,0.0000121,0.604,0.361,174.096,4
6sTXhx5BAZg8vlP2Zap6dm,"4T5B6T18yziN16acvy3XtT","Running","Running","Sekai",2018-08-22,199921,36,spotify:user:113227433,2018-08-23T13:51:44Z,"gaming edm",0.388,0.72,9,-3.717,1,0.0404,0.0286,0.0000366,0.281,0.293,159.988,4
6CqYhhUPJORx1vvdTNc8jv,"4DFhHyjvGYa9wxdHUjtDkc","The Outsider","Thirteenth Step","A Perfect Circle",2003-01-01,246000,66,spotify:user:113227433,2018-08-25T13:06:40Z,"alternative metal,alternative rock,nu metal,rock,supergroup",0.328,0.843,6,-6.644,1,0.0887,0.000111,0.801,0.0496,0.422,113.329,4
7C1HhK76A9b1qUrvcat4SS,"4rMxZovfLSDjEL9eI2pKo7","Drowning in My Addiction","Routine Breathing","Rain City Drive",2015-08-21,169454,0,spotify:user:113227433,2018-08-27T21:38:10Z,"",0.322,0.973,11,-1.559,0,0.0791,0.000202,0,0.273,0.554,165.041,4
3AKsvEyTE7SeoqWcKdDA8u,"4rMxZovfLSDjEL9eI2pKo7","As the Light Cracks the Foundation","Routine Breathing","Rain City Drive",2015-08-21,202247,0,spotify:user:113227433,2018-08-27T21:38:10Z,"",0.311,0.929,4,-2.733,0,0.0647,0.00569,0.00000133,0.473,0.359,76.361,4
3cIoGuonjcev76j2oqxyzD,"4rMxZovfLSDjEL9eI2pKo7","The Hearts of Our Broken","Routine Breathing","Rain City Drive",2015-08-21,197488,0,spotify:user:113227433,2018-08-27T21:38:10Z,"",0.333,0.913,9,-2.354,0,0.0474,0.0023,0,0.166,0.579,75.012,4
7Ej7zmfHZ95XiLDTYAb1Fz,"4rMxZovfLSDjEL9eI2pKo7","Burning Our Morals Away","Routine Breathing","Rain City Drive",2015-08-21,192177,0,spotify:user:113227433,2018-08-27T21:38:10Z,"",0.367,0.984,4,-2.195,0,0.11,0.000149,0,0.804,0.411,75.035,1
2QtCviJ39TJtB27x7656vB,"4rMxZovfLSDjEL9eI2pKo7","Share the Sunshine Young Blood, Pt. 2","Routine Breathing","Rain City Drive",2015-08-21,193623,0,spotify:user:113227433,2018-08-27T21:38:10Z,"",0.353,0.989,4,-2.26,0,0.142,0.000253,0,0.557,0.346,160.085,4
1ADpipO5O9kf7GvD5DJwXo,"4rMxZovfLSDjEL9eI2pKo7","Death Never Lets Us Say Goodbye","Routine Breathing","Rain City Drive",2015-08-21,199131,0,spotify:user:113227433,2018-08-27T21:38:10Z,"",0.289,0.953,9,-2.49,0,0.0623,0.000995,0,0.152,0.308,175.11,4
5cYdSrHmket0gKchTmyRty,"4rMxZovfLSDjEL9eI2pKo7","Running Through the 6 With My Soul","Routine Breathing","Rain City Drive",2015-08-21,237290,0,spotify:user:113227433,2018-08-27T21:38:10Z,"",0.305,0.961,4,-2.246,0,0.0746,0.000252,0,0.495,0.508,155.013,4
4CHZjhIuHVXGelBbzotDv1,"4rMxZovfLSDjEL9eI2pKo7","Winter Everywhere","Routine Breathing","Rain City Drive",2015-08-21,208512,0,spotify:user:113227433,2018-08-27T21:38:10Z,"",0.518,0.728,6,-4.578,1,0.0368,0.393,0,0.523,0.514,120.956,4
6FQ9sgaTyokFOcyjU6R2u8,"4rMxZovfLSDjEL9eI2pKo7","Why Fit in When You Can Stand Out?","Routine Breathing","Rain City Drive",2015-08-21,190301,0,spotify:user:113227433,2018-08-27T21:38:10Z,"",0.117,0.983,9,-2.592,0,0.19,0.000235,0,0.293,0.327,164.79,4
2eDJ17OZMgMP8DmfgTpBsw,"4rMxZovfLSDjEL9eI2pKo7","Shoutout to All My Toasters","Routine Breathing","Rain City Drive",2015-08-21,201000,0,spotify:user:113227433,2018-08-27T21:38:10Z,"",0.296,0.979,9,-2.648,0,0.157,0.00157,0.00000398,0.164,0.399,169.985,4
3Qx13Rg6WS7asAvik2P7Md,"4rMxZovfLSDjEL9eI2pKo7","Is Robbing Your Friends Supposed to Be Tight?","Routine Breathing","Rain City Drive",2015-08-21,181833,0,spotify:user:113227433,2018-08-27T21:38:10Z,"",0.393,0.969,2,-2.697,1,0.0605,0.000354,0.0000168,0.272,0.414,90.108,4
62Tb3dsVWHQbe6VDGWTusj,"4rMxZovfLSDjEL9eI2pKo7","One God","Routine Breathing","Rain City Drive",2015-08-21,261541,0,spotify:user:113227433,2018-08-27T21:38:10Z,"",0.217,0.48,6,-5.618,1,0.0301,0.385,0,0.209,0.357,86.771,5
42WQWOPHipX5ax8SFv9UoK,"4rMxZovfLSDjEL9eI2pKo7","We Are So Michelle Branch","Routine Breathing","Rain City Drive",2015-08-21,215921,0,spotify:user:113227433,2018-08-27T21:38:10Z,"",0.175,0.896,0,-2.551,1,0.0659,0.00235,0.000031,0.148,0.315,104.761,3
0lTJnXhXgRhjkTA6NPIoKX,"4rMxZovfLSDjEL9eI2pKo7","If Only We Could Change","Routine Breathing","Rain City Drive",2015-08-21,163500,0,spotify:user:113227433,2018-08-27T21:38:10Z,"",0.346,0.95,9,-4.23,0,0.115,0.00775,0.0000319,0.297,0.0871,140.011,4
6AbryT5zOLp8P00r7PT0Et,"3fjs4zbBFxEFFe8Wyojo0G,4DTbdShHu2RPYEEMUp2XWV,7FZKXzbyCoai0fEh65kZKp","The In Between - Codeko Remix","The In Between (Codeko Remix)","Elephante,Anjulie,Codeko",2018-08-28,198608,0,spotify:user:113227433,2018-08-29T16:19:27Z,"pop dance,pop edm,canadian pop,gaming edm",0.522,0.656,0,-4.469,1,0.0414,0.0548,0,0.0794,0.328,160.097,4
3kMrazSvILsgcwtidZd1Qd,"3K2zB87GZv1krx031en5VA","Bulletproof","La Roux","La Roux",2009,205733,73,spotify:user:113227433,2018-08-29T19:11:12Z,"alternative dance,electropop,indietronica,neo-synthpop",0.674,0.882,3,-2.771,0,0.0477,0.000441,0.0000647,0.068,0.682,123.016,4
34U9NKTs0PHbUZNzmxrDc5,"3utxjLheHaVEd9bPjQRsy8","Welcome Home","The Essential Coheed & Cambria","Coheed and Cambria",2015-07-17,375000,13,spotify:user:113227433,2018-08-30T21:36:41Z,"modern alternative rock",0.442,0.947,11,-5.245,1,0.117,0.00817,0.00000214,0.0852,0.172,153.938,4
5NbasL13ZyTu02X1R5XILi,"6vgw0jwJkUnW2NR1rzsQU3","Ordinary Man","The Groove Sessions, Vol. 2","Chinese Man",2009-04-01,218359,58,spotify:user:113227433,2018-09-02T21:41:40Z,"electro swing,hip-hop experimental,nu jazz,rap marseille",0.649,0.673,6,-8.954,1,0.0668,0.0221,0.743,0.188,0.576,83.995,4
2TOwuUBfJ2mkF450yOMIFg,"6VuMaDnrHyPL1p4EHjYLi7,41rVuRHYAiH7ltBTHVR9We","The Way I Am - Slushii Remix","The Way I Am (Slushii Remix)","Charlie Puth,Slushii",2018-09-07,225000,0,spotify:user:113227433,2018-09-12T09:31:45Z,"pop,viral pop,brostep,edm,future bass,pop dance",0.613,0.876,1,-2.377,1,0.0502,0.111,0.00000441,0.057,0.587,128.164,4
5WvAo7DNuPRmk4APhdPzi8,"0QHgL1lAIqAw0HtD7YldmP,1uNFoZAHBGtllmzznpCI3s,0VRj0yCOv2FXJNP47XQnx5,1anyVhU62p31KFi8MEzkbf","No Brainer","No Brainer","DJ Khaled,Justin Bieber,Quavo,Chance the Rapper",2018-07-27,260000,66,spotify:user:113227433,2018-09-12T13:39:46Z,"hip hop,miami hip hop,pop rap,rap,canadian pop,pop,atl hip hop,melodic rap,trap,chicago rap,conscious hip hop",0.552,0.76,0,-4.706,1,0.342,0.0733,0,0.0865,0.639,135.702,5
0A1y3d5O3SDvXaQ8snkmOf,"4YLQaW1UU3mrVetC8gNkg5,2AoeqcUs8DySgZRJ9yV4Ou","How You Love Me","How You Love Me","3LAU,Bright Lights",2014-01-01,210468,47,spotify:user:113227433,2018-09-13T22:19:54Z,"edm,electro house,mashup,pop dance,progressive electro house,progressive house",0.496,0.789,1,-3.648,1,0.0839,0.183,0,0.34,0.286,127.961,4
01xhMrdCefADl7HSttJaf7,"7dGJo4pcD2V6oG8kP0tJRR","Infinite","Infinite","Eminem",1996-11-12,251707,0,spotify:user:113227433,2018-09-25T20:32:33Z,"detroit hip hop,hip hop,rap",0.637,0.862,10,-4.343,0,0.191,0.293,0,0.217,0.573,82.019,4
05lBuZWQ2OhQuzoCSIkvUF,"4LEiUm1SRbFMgfqnQTwUbQ","Holocene","Bon Iver","Bon Iver",2011-05-21,336613,0,spotify:user:113227433,2018-10-02T21:15:08Z,"chamber pop,eau claire indie,indie folk,melancholia,modern rock",0.379,0.306,1,-14.446,1,0.0305,0.942,0.323,0.123,0.157,147.902,4
2xfJ2t8tEStlHR1uNUfwEy,"521qvhdobR0GzhvU6TFw76","U Found Me","U Found Me","Tritonal",2018-10-05,275520,0,spotify:user:113227433,2018-10-05T13:46:02Z,"edm,electro house,pop dance,pop edm,progressive electro house,progressive house,progressive trance",0.587,0.961,1,-2.329,0,0.0915,0.0287,0.00000173,0.105,0.365,125.026,4
5wG7d4cNogw0ETKaICPEYA,"1P8IfcNKwrkQP5xJWuhaOC,6O74knDqdv3XaWtkII7Xjp","Hey Lover","Mr. Smith (Deluxe Edition)","LL COOL J,Boyz II Men",1995-11-21,284693,62,spotify:user:113227433,2018-10-07T00:56:44Z,"east coast hip hop,golden age hip hop,hip hop,old school hip hop,queens hip hop,rap,boy band,contemporary r&b,new jack swing,r&b,urban contemporary",0.707,0.427,5,-12.216,0,0.0698,0.339,0,0.105,0.541,88.08,4
2PhreM56MCjvtLdSxhD7YB,"4SdjRO432fApGQp8iHbgIF,7hf6L4LN1RTVN66IdBVpPr,0NO8SsF6umjI3iQJzTycVF","Animal","Animal","Debris,RudeLies,Jex",2018-10-05,179761,0,spotify:user:113227433,2018-10-07T11:25:04Z,"gaming edm,future bounce,pop edm",0.738,0.926,7,-3.246,0,0.108,0.000406,0.0241,0.453,0.324,125.952,4
6aJS26fzd7rZzxKUM65r86,"2ZQifdPOptKHxTaYTLh0BC","Susan Himmelblå","Midt Om Natten","Kim Larsen",1983,230120,49,spotify:user:113227433,2018-10-09T21:34:09Z,"danish pop,danish pop rock",0.789,0.793,9,-6.34,1,0.03,0.245,0.00309,0.0813,0.967,123.698,4
1J8Qq7QAPIkCw7194hSllX,"0e7UgnX6ObqqX5EcMeuA0E","This Is My Life","The Black Box","Gasolin'",2003,218613,24,spotify:user:113227433,2018-10-09T21:37:55Z,"classic danish pop",0.499,0.417,0,-10.641,1,0.0253,0.0631,0.000835,0.103,0.0795,104.26,4
1UpBSOPk41ExFZwkfRUJHB,"2ZQifdPOptKHxTaYTLh0BC","Langebro","Det Var En Torsdag Aften","Kim Larsen",2002-11-11,159386,46,spotify:user:113227433,2018-10-09T21:56:15Z,"danish pop,danish pop rock",0.406,0.61,4,-5.114,0,0.0413,0.778,0,0.699,0.444,185.36,4
